date,price_usd_close,exchange_to_miner_flow_total,exchange_to_miner_transactions_count_flow,exchange_to_miner_flow_mean,miner_flow_outflow_total,miner_flow_outflow_top10,miner_flow_outflow_mean,miner_flow_outflow_mean_ma7,transactions_count_total,transactions_count_mean,hashrate,Exchange_flow_outflow_total,Exchange_flow_outflow_top10,Exchange_flow_outflow_mean,Exchange_flow_outflow_mean_ma7,block_count,block_bytes,miner_flow_transactions_count_inflow,miner_flow_transactions_count_outflow,difficulty,blockreward,blockreward_usd,Exchange_flow_inflow_total,Exchange_flow_inflow_top10,Exchange_flow_inflow_mean,Exchange_flow_inflow_mean_ma7,supply_total,supply_new,block_interval,exchange_to_exchange_flow_total,exchange_to_exchange_transactions_count_flow,exchange_to_exchange_flow_mean,Exchange_flow_reserve,Exchange_flow_reserve_usd,miner_flow_reserve,miner_flow_reserve_usd,miner_to_exchange_flow_total,miner_to_exchange_transactions_count_flow,miner_to_exchange_flow_mean,utxo_count,fees_transaction_mean,fees_transaction_mean_usd,fees_transaction_median,fees_transaction_median_usd,miner_flow_addresses_count_inflow,miner_flow_addresses_count_outflow,miner_flow_inflow_total,miner_flow_inflow_top10,miner_flow_inflow_mean,miner_flow_inflow_mean_ma7,Exchange_flow_addresses_count_inflow,Exchange_flow_addresses_count_outflow,Exchange_flow_transactions_count_inflow,Exchange_flow_transactions_count_outflow,fees_block_mean,fees_block_mean_usd,fees_total,fees_total_usd,fees_reward_percent,tokens_transferred_total,tokens_transferred_mean,tokens_transferred_median,velocity_supply_total,fund_flow_ratio,price_usd_high,price_usd_low,price_usd_open,average_cap,delta_cap,market_cap,realized_cap,thermo_cap,mvrv,stablecoin_supply_ratio,nvm,nvt,puell_index,stock_to_flow,stock_to_flow_reversion,exchange_whale_ratio_x
4/30/2019,5366.01,3.95333747,34,0.11627463,3292.155588,3115.579125,6.38014649,6.535347386,346346,2473.9,44213520715,16845.57001,10470.897,1.92983962,1.668082506,140,1295070.857,1892,516,6.35303E+12,1835.484635,9750897.214,14532.04134,7760.90017,0.75495046,0.91130333,17674833.54,1750,616.3357143,40.17628342,17,2.36331079,1243603.95,6669339168,34537.23282,185220157.6,18.55887261,48,0.38664318,53987105,0.00024682,1.31203925,0.0001248,0.66407323,3096,1247,3096.089864,2158.109308,1.63641113,1.55662924,23017,56107,19249,8729,0.61060453,3245.853906,85.48463465,454419.5469,0.04657333,1870229.867,5.39988874,0.06134598,23.80848461,0.01677741,5410.453333,5164.59,5254.7975,23281764336,70511273454,94843257240,93793037790,11838179667,1.01061431,27.84885023,0.13523035,9.56806462,0.922782858,10099.90488,0.53098644,0.16841204
4/29/2019,5288.83,3.19712529,26,0.12296636,4329.533353,4091.598372,9.31082441,6.105092753,363044,2227.263804,51477170547,21554.94572,12607.58534,1.29319329,1.650750286,163,1203267.613,2194,465,6.35303E+12,2108.4547,11112435.79,14485.3229,9192.956888,0.79497958,0.984616536,17673083.54,2037.5,530.5521472,48.42911984,7,6.91844569,1245917.494,6589445821,34733.29854,183698511.3,266.2470722,55,4.84085586,53913844,0.00019544,1.03021996,0.000103,0.54016703,3369,1830,4073.547344,2960.672556,1.85667609,1.476943779,27381,15382,18221,16668,0.43530491,2294.571636,70.95469952,374015.1766,0.03365247,1143066.518,3.14856193,0.04712809,23.77378489,0.03152946,5342.723333,5167.98,5276.0775,23262777471,70483820502,93469934445,93746597973,11828428770,0.99704882,27.36645287,0.14845713,15.51259956,1.0492981,8673.906034,0.60974029,0.16742833
4/28/2019,5316.44,5.27725783,33,0.1599169,3584.106104,3360.626054,7.82555918,5.588482041,383128,2350.478528,51477170547,5814.408623,3533.226251,0.69775695,1.580514351,163,977574.3436,2114,458,6.35303E+12,2085.45393,11040647.45,7579.198695,5420.031378,0.56671143,0.963567439,17671046.04,2037.5,545.0552147,7.07417289,7,1.01059613,1252987.117,6618729027,34989.28455,184825997.2,54.23694715,50,1.08473894,53914306,0.00012516,0.66304204,5.12E-05,0.27029862,3808,2753,4321.375374,3309.755892,2.04417,1.371791916,18851,9215,13374,8333,0.29419589,1558.466071,47.95393039,254029.9696,0.02299448,860580.2755,2.2461952,0.01652774,23.80408867,0.01556346,5362.216667,5194.99,5259.7975,23244144999,70523090548,93947056035,93767235547,11817316334,0.99549513,27.66456173,0.26590354,20.4704827,1.040443109,8672.906034,0.60906459,0.1815568
4/27/2019,5289.40,2.1374397,29,0.07370482,1955.502993,1880.306585,3.72476761,5.071669116,358871,2619.49635,43266088128,6108.042102,3855.786826,0.92406083,1.565379243,137,1170310.445,2070,525,6.35303E+12,1766.920927,9311802.035,5652.633959,3554.492528,0.41065267,0.934222276,17669008.54,1712.5,616.1970803,11.41120629,6,1.90186772,1251222.327,6656031485,34252.01528,182207819.7,14.42589445,42,0.34347368,53847064,0.00015164,0.79943456,8.24E-05,0.43293655,3525,4915,2157.250415,1548.13927,1.04214996,1.255985271,17473,9372,13765,6610,0.39723305,2094.115902,54.42092725,286893.8785,0.03079987,707442.9385,1.97130149,0.01858512,23.86542536,0.0166242,5336.976667,5189.056667,5259.95,23225375975,70504368615,93458394901,93729744590,11806275687,1.00280301,27.33777876,0.24783345,25.20167226,0.876576603,10317.66922,0.51558382,0.25134475
4/26/2019,5259.38,14.1022183,36,0.39172829,3033.144153,2761.510173,5.66942832,5.014238604,381058,2523.562914,47687440200,29173.17216,10725.05011,2.76130356,1.527880037,151,1255490.709,2204,535,6.35303E+12,1978.947449,10402473.56,26663.36396,14160.70173,1.41758541,0.923246669,17667296.04,1887.5,572.1721854,29.37765101,11,2.67069555,1251677.735,6575291573,34050.26786,178872271.3,13.99852412,37,0.37833849,53800272,0.00023998,1.26178797,0.00014477,0.75772841,3313,1439,3285.28526,2221.769428,1.4906013,1.253815434,24101,9729,18809,10565,0.60561224,3184.201321,91.44744899,480814.3994,0.04621015,1493067.727,3.91821646,0.03754357,23.91003218,0.03739719,5409.666667,5114.005,5174.8975,23206726740,70511975357,92918979305,93718702098,11796963885,0.99029893,26.74804468,0.15707749,11.836474,0.977345769,9360.156845,0.56122804,0.12328949
4/25/2019,5175.53,86.9611774,37,2.35030209,2709.557806,2461.965723,5.365461,5.750873544,383946,2684.937063,45160953302,18825.75369,10127.91432,1.80652084,1.310711644,143,1219515.846,2060,505,6.35303E+12,1881.800876,10212968.49,20833.27378,10360.54277,1.11922605,0.813001823,17665408.54,1787.5,610.7342657,91.81284125,15,6.12085608,1254187.562,6485284737,33798.12676,174766902.6,15.28390211,50,0.30567804,53717437,0.00024561,1.33471313,0.000153,0.83547712,3359,1426,2347.026502,1580.369561,1.13933325,1.519410766,22260,8130,18614,10421,0.65944668,3583.62075,94.30087588,512457.7673,0.05011204,1691576.269,4.40576609,0.03737634,23.88836769,0.02344501,5517.96,5007.45,5444.2975,23188210870,70484990151,91427807723,93673201021,11786561411,0.97515777,26.20495145,0.16080471,9.95486072,0.958099544,9882.746039,0.52322553,0.11836163
4/24/2019,5445.18,9.30993503,39,0.23871628,3758.036079,3386.864583,7.47124469,5.807061851,404116,2479.239264,51477170547,27990.88988,15159.54856,2.26390245,1.235934606,163,1234416.043,2117,503,6.35303E+12,2168.174926,11891751.21,28563.49969,12883.37071,1.31501771,0.753491006,17663621.04,2037.5,523.8895706,42.14919319,8,5.26864915,1252180.042,6788998796,34160.65806,185210320.1,16.59680311,65,0.25533543,53607820,0.00032336,1.77471336,0.00019336,1.05775662,3777,1657,3571.512258,2441.806337,1.68706295,1.50931695,25458,24404,21721,12364,0.80168667,4399.939043,130.6749264,717190.064,0.06026955,2028908.111,5.02060822,0.04503595,23.90960875,0.0278743,5623.245,5374.68,5524.015,23170081328,70410811544,96181507724,93580892871,11776348443,1.02336724,28.21144554,0.12411894,8.5718199,1.114209874,8669.261863,0.6253985,0.11580447
4/23/2019,5524.39,19.5555797,35,0.55873085,1653.866756,1440.204777,3.36836406,6.50728044,311637,2686.525862,36634060021,18148.43877,9808.044758,1.80851408,1.088125903,116,1255767.388,1793,491,6.35303E+12,1546.48121,8555455.812,23447.9622,9717.013365,1.2681429,0.68243712,17661583.54,1450,750,23.77477995,11,2.16134363,1251607.463,6941505731,34347.18188,190491960.9,17.2467066,53,0.32540956,53559063,0.00030959,1.71638132,0.00016821,0.93581784,2818,575,1933.952936,1372.581204,1.0786129,1.655546739,21769,30183,18490,10035,0.83173457,4611.102816,96.48121035,534887.9267,0.06238757,2261917.892,7.25818145,0.0730826,23.89578081,0.01838988,5635.22,5361.055,5386.66,23150678876,70490154860,97569475520,93640833735,11764456691,1.0460439,29.5473931,0.19052478,7.8675023,0.800127546,12180.40244,0.45532753,0.13408406
4/22/2019,5386.64,4.90814336,43,0.11414287,2983.943901,2740.784434,5.69454943,6.789934296,341880,2551.343284,42318655542,9254.600996,5436.514316,0.80154175,1.19200935,134,1142223.119,1902,524,6.35303E+12,1745.126933,9272690.64,13220.83924,7582.426732,0.6476359,0.617115511,17660133.54,1675,640.4477612,16.99241923,6,2.83206987,1246307.939,6699989462,34067.0957,183140277.8,29.02870313,48,0.60476465,53433575,0.00020512,1.09105243,0.00011752,0.62631305,2930,1490,2131.406021,1423.333059,1.12061305,1.671494083,23725,9368,20414,11546,0.52333532,2783.649287,70.12693315,373009.0045,0.04018443,1689115.675,4.94066829,0.03760415,23.83165504,0.01330604,5438.41,5247.9,5292.5125,23130897165,70413060867,95128693458,93543958032,11755901236,1.01490876,29.41095277,0.22849306,10.60088727,0.865271727,10543.36331,0.50988189,0.15999747
4/21/2019,5291.89,2.86492158,26,0.11018929,2448.979582,2195.147243,4.2078687,6.747288989,390573,2410.944444,51161359685,5892.072245,2998.631463,0.59181119,1.52872643,162,1142430.407,2018,582,6.35772E+12,2075.312799,10981042.07,6598.697231,3847.387575,0.36129529,0.664738816,17658458.54,2025,534.7283951,8.08168901,7,1.154527,1242341.763,6592526941,34919.63358,185302170.5,14.26347462,52,0.27429759,53335167,0.00012882,0.6805862,5.16E-05,0.27139404,3593,3596,2489.250409,1605.063833,1.23352349,1.68124808,22347,10110,18264,9956,0.31057283,1640.855514,50.31279868,265818.5932,0.02424348,797743.9806,2.04249649,0.01352803,23.78144345,0.01565762,5341.6625,5208.335,5318.294066,23111753906,70395934198,93446679051,93507688104,11746628545,1.00211208,29.102103,0.20001915,22.21432915,1.022410125,8720.226442,0.6085315,0.18531487
4/20/2019,5305.81,5.51172594,27,0.204138,1913.906322,1766.440603,3.32275403,6.941084434,319709,2440.526718,41631660188,4488.727929,2725.898851,0.66156639,1.598805866,131,1240556.481,1933,576,6.39302E+12,1695.591038,9005727.532,4635.471941,2824.010518,0.33382342,0.658285017,17656433.54,1637.5,658.2213741,8.13683101,8,1.01710388,1241635.138,6600805553,34879.36275,185426365.9,15.19800986,65,0.23381554,53416217,0.0001817,0.96535323,0.0001014,0.53913706,3066,2105,1985.115811,1421.8809,1.0269611,1.65242476,16877,14104,13886,6785,0.44344304,2355.970346,58.09103814,308632.1153,0.03426005,1078420.529,3.37313159,0.02512921,23.79162756,0.00846071,5363.861535,5257.81,5287.2625,23093047809,70408486217,93681681667,93501534025,11735647503,1.00389246,29.29561668,0.1973405,16.38123504,0.837053689,10782.55484,0.49303899,0.17816624
4/19/2019,5287.71,8.30848627,19,0.43728875,6473.871992,6270.924146,10.8258729,7.108511979,361976,2381.421053,48305437775,10074.21008,6410.42734,1.24112481,1.669639789,152,1212485.171,2018,598,6.39302E+12,1978.433017,10410578.88,10685.9438,6216.944473,0.64587149,0.693780084,17654796.04,1900,567.8684211,76.04463189,16,4.75278949,1241488.394,6562656629,34808.15327,184000075.1,13.4764791,44,0.30628362,53451422,0.00021668,1.1398075,0.00011232,0.5904195,3522,4460,6759.833065,5824.91069,3.34976862,1.668208206,22451,25575,16545,8117,0.51600669,2714.361584,78.43301725,412582.9608,0.03964401,2043866.669,5.64641487,0.0317812,23.81834509,0.01015729,5355.4925,5201.323299,5282.685,23074269242,70406007965,93353500444,93480277207,11726641775,0.99834289,29.21361133,0.14913326,8.68850645,0.966232477,9291.997918,0.56888949,0.1341843
4/18/2019,5283.70,10.1227061,33,0.30674867,2626.003294,2447.718128,5.75877915,6.500156896,382832,2569.342282,47352040977,11667.06071,7795.183312,1.28308157,1.795322117,149,1214882,2127,456,6.39302E+12,1934.919587,10191937.07,12512.79711,7253.095465,0.70265033,0.722930489,17652896.04,1862.5,579.3288591,97.96476832,19,5.15604044,1240876.66,6557114900,34522.19219,182424239.3,12.02568121,42,0.28632574,53382432,0.00018917,0.99614929,0.000103,0.54123487,3731,1824,2273.075011,1328.062154,1.06867654,1.389495676,22558,10613,17808,9093,0.48603749,2559.448481,72.4195866,381357.8236,0.0374277,1801131.094,4.70475586,0.03550683,23.77952579,0.01342482,5313.6375,5215.24,5227.2025,23055568009,70200673016,93272688820,93256241026,11716231196,1.0002815,29.34753573,0.16840559,9.83654895,0.943997084,9478.064991,0.55752519,0.13957961
4/17/2019,5228.11,21.66476999,32,0.67702406,5877.068036,5533.425862,12.37277481,6.54043319,350599,2540.572464,43856252717,14141.19455,8416.081576,1.22924153,1.987688727,138,1229380.333,2164,475,6.39302E+12,1802.149809,9408264.141,13674.21991,6981.842542,0.81764051,0.780797819,17651033.54,1725,628.7173913,21.54354129,15,1.43623609,1240030.873,6485452402,34875.12048,182399437.6,14.64602481,48,0.30512552,53338190,0.00022005,1.14876045,0.00011529,0.60244113,3156,1384,5865.893072,4950.666958,2.71067147,1.464410477,21235,23681,16724,11504,0.55905659,2918.509174,77.14980905,402754.266,0.04280988,1588931.718,4.53204863,0.05,23.74299571,0.01750573,5273.145,5176.1575,5203.3325,23036878331,70066220045,92281486150,93103098376,11706039259,0.9915481,28.77583261,0.16475996,11.1299686,0.870059602,10232.48321,0.51112455,0.11980737
4/16/2019,5203.67,48.81507602,33,1.47924473,2341.960179,2239.887966,5.34694105,5.796325941,358372,2471.531034,46080845246,18312.81245,12351.67501,2.53569821,2.05786989,145,1252634.91,2117,438,6.39302E+12,1889.068694,9643331.627,13268.61986,7018.643882,0.81089164,0.794545186,17649308.54,1812.5,591.7793103,0,0,0,1240497.848,6472356445,34886.29544,182020903.6,14.09118111,48,0.29356627,53297416,0.00021366,1.09074056,0.00010478,0.53748675,3358,2053,2519.747212,1682.973947,1.19024431,1.274823167,19222,15270,16363,7222,0.52805996,2695.799148,76.56869368,390890.8765,0.04053251,1790425.482,4.99599713,0.04063874,23.72314466,0.01763907,5228.696489,5019.5725,5031.985,23018442600,70006209383,91841236227,93024651983,11696630995,0.98991078,29.0453475,0.15404749,10.11781504,0.890199663,9737.549542,0.5358173,0.14186997
4/15/2019,5032.58,10.06843055,34,0.29613031,2579.30343,2364.137457,5.39603228,5.705214916,381328,2629.848276,46080845246,24772.59635,13112.04434,3.15856131,1.937193631,145,1227139.11,2202,478,6.39302E+12,1891.469722,9686863.019,17666.81158,10020.94534,0.98099903,0.810499687,17647496.04,1812.5,599.6896552,0,0,0,1245542.076,6278146533,34708.50841,174948005.2,15.12443149,49,0.30866187,53291410,0.00020709,1.06107026,0.0001,0.51548568,3753,1447,2617.93805,1743.063542,1.18889103,1.303620753,21734,21148,18009,7843,0.54461878,2790.453794,78.96972247,404615.8001,0.04175046,1551876.942,4.06966428,0.03320013,23.70066789,0.02734715,5191.4225,4953.835,5162.9975,23000114292,69830143812,88812360356,92830258104,11686987664,0.95822298,28.24350773,0.14755112,11.16443894,0.893135041,9736.549542,0.51768784,0.14050663
4/14/2019,5162.54,9.57187726,30,0.31906258,2248.032477,2185.299699,5.56443682,5.851769701,336908,2761.540984,38771469793,6923.903233,2966.928426,1.08236724,1.745853974,122,1196266.385,1849,404,6.39302E+12,1582.423739,8038923.227,4013.126946,2587.766018,0.3161187,0.82543423,17645683.54,1525,706.4590164,0,0,0,1252647.861,6455307803,34669.87379,178665300.7,12.63679905,42,0.30087617,53247086,0.00017044,0.86631321,7.10E-05,0.3607668,3722,2851,1907.724696,1274.85244,1.03176025,1.374447189,16507,26602,12695,6397,0.47068638,2392.359446,57.42373876,291867.8524,0.03628847,1005534.314,2.98459613,0.02002786,23.65760444,0.01087683,5185.82,5016.62,5070.455065,22982583060,69839607849,91096591242,92822190909,11677300801,0.97965831,29.31191508,0.25795721,17.81524355,0.739839398,11570.94003,0.44536831,0.2222356
4/13/2019,5071.71,4.16797762,32,0.1302493,1806.888231,1676.831175,4.49474684,5.912517599,366941,2718.081481,42902855919,6688.636871,4287.029515,1.15740385,1.73255952,135,1107431.615,1956,402,6.39302E+12,1753.721194,8915349.244,7169.72306,5370.917194,0.58228889,0.887609731,17644158.54,1687.5,639.4148148,0,0,0,1255558.637,6377932359,35010.18157,177843203.2,36.2757633,53,0.68444836,53208937,0.00018047,0.91732826,5.65E-05,0.2870285,3085,1902,2224.842841,1531.555568,1.13744522,1.441027459,15372,8673,12313,5779,0.49052736,2493.372953,66.22119369,336605.3486,0.03776039,1083650.45,2.95320079,0.01850662,23.64184394,0.01278859,5122.9225,5042.695979,5079.763333,22964433844,69798127547,89486114148,92762561390,11669261877,0.96620911,28.80298997,0.25204121,16.26114617,0.819288785,10455.79766,0.48583158,0.21018643
4/12/2019,5080.07,21.3851161,38,0.56276621,3014.430778,2896.220286,6.56738732,5.708364851,376616,2494.145695,47987638842,17015.98959,9631.880435,2.12090111,1.721703156,151,1184258.404,2207,459,6.39302E+12,1988.065715,10029746.75,14888.12428,8115.506317,0.84992432,0.877271264,17642471.04,1887.5,575.1523179,0.01276323,1,0.01276323,1255077.551,6380026710,34592.22696,175845175.2,14.05273423,40,0.35131836,53125500,0.00026702,1.34778212,0.00015259,0.77129133,3406,3618,3087.109472,2058.498577,1.39878091,1.422245881,23196,11049,17517,8023,0.66599811,3361.564983,100.5657148,507596.3124,0.0505847,1501582.525,3.98703859,0.03041176,23.65326661,0.02124699,5112.485,4904.4775,5040.046718,22946704185,69666257828,89624929073,92612962013,11660346528,0.96836609,28.99104964,0.15000153,11.83725721,0.919886382,9347.004527,0.54385044,0.15398062
4/11/2019,5039.84,6.0381646,37,0.16319364,2990.153037,2730.41262,6.04071321,5.506626593,402645,2564.617834,49894432439,24050.75915,12545.4844,2.62964784,1.637546387,157,1201692.847,2097,495,6.39302E+12,2077.785098,10646565.8,20642.39284,9829.847787,1.10772164,0.862317667,17640583.54,1962.5,551.0318471,0,0,0,1257205.441,6354827775,34519.54826,174486823.6,61.72823858,58,1.06427998,53053245,0.00028632,1.4618636,0.00016523,0.83915789,3393,3136,3340.689067,2299.576917,1.59308015,1.392408241,21826,24096,18635,9146,0.73429999,3749.121469,115.285098,588612.0707,0.05548461,1885250.014,4.68216422,0.03198246,23.69208731,0.02370675,5338.5425,4964.3425,5315.095,22928928065,69643070257,88905762675,92571998323,11650316781,0.96323187,29.63946392,0.13436109,9.2207373,0.975397334,8988.83238,0.56233388,0.10810799
4/10/2019,5314.36,70.80641303,37,1.91368684,3689.472394,3248.380415,7.16402407,5.246515984,396353,2678.060811,47034242044,15653.19702,8330.049451,1.72050967,1.592525069,148,1213674.912,2099,515,6.39302E+12,1961.785395,10334787.62,17019.95357,8291.911938,0.91387208,0.870387321,17638621.04,1850,582.5337838,0,0,0,1260613.826,6697471075,34169.01223,181535349.2,75.82542991,68,1.11507985,52972908,0.00028203,1.48546821,0.000162,0.85458807,3764,2045,2904.093074,1922.931482,1.3835603,1.371491603,21571,19847,18624,9098,0.75530672,3978.174195,111.7853946,588769.7808,0.05698146,1575084.007,3.97394244,0.03041426,23.64497586,0.02074375,5465.5,5166.666667,5186.5525,22911334243,69564350146,93737938040,92475684389,11639670216,1.0133649,31.63800016,0.1541618,11.29913503,0.946038631,9534.389754,0.55723178,0.11087814
4/9/2019,5184.50,7.57883216,35,0.21653806,2241.562003,1855.614088,4.70916387,5.169861151,345939,2620.75,41949459120,15306.60979,7809.275792,1.6909644,1.808464744,132,1251238.629,2115,476,6.39302E+12,1764.925561,9193493.8,18721.77702,9426.162751,0.92257315,0.904459003,17636771.04,1650,652.2727273,0,0,0,1259247.239,6537688458,34954.39155,181474229.3,20.78948205,51,0.4076369,52883236,0.00033221,1.73115973,0.00018176,0.94736664,3250,1657,2943.714963,1996.720819,1.39182741,1.397212017,23370,30543,20293,9052,0.87064819,4536.936856,114.9255611,598875.665,0.06511638,1974547.139,5.70778992,0.04294775,23.61113603,0.01723351,5280.575,5134.225,5280.51064,22892442111,69456982888,91437898272,92349424998,11629335428,0.99151228,31.64110149,0.15121262,8.9015784,0.840780831,10688.95215,0.48571116,0.13434539
4/8/2019,5278.28,60.01220858,27,2.22267439,4103.604186,2925.858981,6.42191578,5.32261865,372269,2515.331081,47034242044,19810.91057,11686.15885,1.81918371,2.060090474,148,1218371.115,2114,639,6.39302E+12,1980.54444,10366476.8,27166.74471,12714.84156,1.08554083,1.029718266,17635121.04,1850,590.5472973,0,0,0,1255832.087,6650805102,34252.23859,181397629.2,19.09824665,56,0.34104012,52817684,0.00035067,1.83323589,0.00020526,1.07205586,3787,1899,3561.405233,2474.868698,1.68467608,1.474547693,26264,13017,25026,10890,0.88205703,4611.195213,130.5444404,682456.8915,0.06591341,1487163.44,3.99486243,0.04177848,23.56968667,0.03158876,5346.91,5110.855,5199.5825,22874153568,69417915719,93083106709,92292069288,11620141934,1.01194453,33.02375427,0.15430616,12.00630792,0.947183549,9532.497862,0.55556635,0.14123371
4/7/2019,5201.02,16.01380411,34,0.47099424,3108.639822,2922.902383,5.9896721,5.203431207,350490,2485.744681,44809649515,7583.030913,4957.216391,0.98930606,2.121158713,141,1138896.872,2079,519,6.39302E+12,1848.016445,9505424.052,13284.56995,4928.915948,0.75134721,1.019683224,17633271.04,1762.5,605.4609929,0,0,0,1248476.253,6496043546,34794.43755,181041634.6,17.30701875,42,0.41207188,52795873,0.00024399,1.25441507,0.00011865,0.60973345,3813,4490,3113.972223,2210.773413,1.49782214,1.379519333,20474,14410,17681,7665,0.60649961,3118.155581,85.51644481,439659.9369,0.04627472,831210.1337,2.3715659,0.01565227,23.52949293,0.02510508,5273.9825,5040.555,5060.783333,22855416191,69368166088,91710995370,92223582279,11609775457,0.99485443,33.06990661,0.23710221,21.46798447,0.867674794,10004.69279,0.52007369,0.17060006
4/6/2019,5061.40,5.10445407,34,0.150131,2004.953156,1822.785161,3.06567761,4.803497904,359430,2585.827338,44174051650,7012.939278,4280.007333,1.0814093,2.067644001,139,1211691.266,2309,654,6.37956E+12,1818.347597,9173980.68,8241.830792,4535.06063,0.50991962,0.960209746,17631508.54,1737.5,621.647482,0,0,0,1242774.713,6279442361,34789.10515,175780998.9,29.88949816,65,0.45983843,52787635,0.00022493,1.13779814,0.0001115,0.56038748,3833,7840,2322.794383,1580.790439,1.00597418,1.305562161,18408,34120,16163,6485,0.58163739,2942.149525,80.84759712,408958.784,0.04446212,774618.5002,2.15513035,0.02251113,23.52688587,0.01969327,5241.96,4927.775,5041.8275,22837035097,69357425293,89240176121,92194460389,11600270033,0.96630297,32.27957937,0.19439859,22.76148719,0.836131712,10147.63082,0.49792509,0.15872001
4/5/2019,5041.68,20.95666319,44,0.4762878,2711.645463,2383.730196,5.15521951,4.998946109,386932,2448.936709,50104170889,16087.00275,10126.35277,1.53180373,1.995813877,158,1240968.854,2547,526,6.37927E+12,2089.823073,10422997.16,15430.38336,8312.155499,0.74524914,0.936636966,17629771.04,1975,562.0759494,0,0,0,1241545.838,6257834879,34471.26392,173747493.6,73.51998423,62,1.1858062,52810610,0.00029675,1.48054198,0.000162,0.81171801,4705,1818,3030.719701,2033.935957,1.18991743,1.336726033,28601,13312,20705,10502,0.72672831,3625.753613,114.8230728,572869.0708,0.05494392,1080564.142,2.7926461,0.03904083,23.55654491,0.02916753,5077.3475,4896.665,4915.165,22819303951,69289016398,88883620008,92108320348,11591096053,0.96473748,32.05184431,0.1137552,16.48866464,0.949373618,8926.466352,0.56465317,0.11961878
4/4/2019,4914.68,3.67133501,30,0.12237783,2696.540989,2149.795613,4.21993895,5.426428264,354520,2532.285714,44396100788,19219.59643,11290.80747,2.31449861,2.114093811,140,1212958.1,2217,639,6.37927E+12,1904.46353,9471124.822,23541.47465,12046.08456,1.16420922,0.967362396,17627796.04,1750,602.0214286,0.05223028,1,0.05223028,1242202.501,6110282304,34152.18968,167991547.3,17.18332323,47,0.36560262,52792105,0.0004357,2.16762012,0.00024003,1.19913895,3440,1178,3207.253387,2001.975081,1.44666368,1.361952654,23182,19263,20221,8304,1.10331093,5489.033475,154.4635303,768464.6864,0.08110606,1277721.743,3.60408931,0.06063669,23.55742802,0.03346665,5067.2,4792.798207,4964.205,22801658567,69293946931,86635035426,92095605498,11580673055,0.94151661,31.30205844,0.13320032,13.63252447,0.862045767,10073.02631,0.48832494,0.11461327
4/3/2019,4962.19,12.09495567,38,0.31828831,4519.914243,3572.290234,6.62744024,5.530629163,360108,2535.971831,45030330799,30501.20878,14273.56254,3.2320874,1.966375613,142,1248329.993,2266,682,6.37927E+12,1917.102988,9663743.134,25896.14521,10636.48315,1.15237385,0.881772824,17626046.04,1775,613.9647887,0.01484228,1,0.01484228,1237880.623,6157892862,33641.47728,167351042.6,266.6782087,75,3.55570945,52714571,0.00039461,1.99109775,0.00020792,1.06523342,3370,600,3543.124862,2241.489824,1.5636032,1.332957366,24097,31081,22472,9437,1.00072527,5049.367802,142.1029882,717010.2278,0.07412382,1305017.375,3.62396108,0.08223756,23.56708534,0.04321579,5327.6775,4788.95,4895.1775,22784604499,69177362757,87463789424,91961967256,11571201931,0.95345458,31.91655392,0.11929941,13.32489621,0.878778378,9930.166786,0.50095281,0.13293377
4/2/2019,4896.06,25.58571664,45,0.56857148,4403.191368,3569.799295,5.77846636,5.289350749,401350,2556.369427,49787055884,31433.59675,16498.2843,3.45234451,1.752851097,157,1215506.975,2468,762,6.37927E+12,2076.989789,9700909.122,49150.28291,15018.34878,1.79938799,0.818125494,17624271.04,1962.5,543.5796178,0.00750251,1,0.00750251,1242485.714,6102179705,34618.26666,170019568,19.71639938,64,0.30806874,52642040,0.00028526,1.33667831,0.00016046,0.74978485,3475,1608,4771.08118,3242.950546,1.93317714,1.295254733,31125,16737,27315,9105,0.72923432,3417.043571,114.4897888,536475.8406,0.05512294,3427236.482,8.53927117,0.06680622,23.56976612,0.02351279,5040.38902,4146.53,4154.0875,22767319843,69041196130,86289400371,91808515973,11561538187,0.9428048,31.81471963,0.10944282,5.47493175,0.880961456,8980.520278,0.54688006,0.1140105
4/1/2019,4154.04,26.97159239,42,0.64218077,3117.882853,2783.316143,5.58760368,5.541036499,368768,2711.529412,43127640765,17546.42534,10030.41349,2.24666138,1.50302769,136,1205358.125,2291,558,6.37927E+12,1761.846737,7309990.358,19893.70083,9006.970966,1.01529554,0.665540443,17622308.54,1700,641.9852941,1.00002839,1,1.00002839,1224769.028,5095537227,34250.37685,142495496.2,18.31317845,54,0.33913293,52545340,0.00016771,0.69603081,0.0001,0.41463149,3917,1402,2335.623081,1514.021697,1.01947756,1.241333364,24205,20751,19594,7810,0.45475542,1887.308009,61.8467373,256673.8892,0.03510336,1742392.611,4.72490186,0.05129253,23.46005315,0.02148777,4175.306289,4073.5575,4115.01,22750339869,68820971722,73203793149,91571311591,11551837278,0.80064344,27.01194636,0.15363825,10.14175126,0.663165529,10366.06385,0.40134874,0.11746253
